-0.0836696285 	-0.0846160589 	-0.0853726537 	-0.0837477974 	-0.0853779896
-0.0833158497 	-0.0842506952 	-0.0850562180 	-0.0831680020 	-0.0842247908
-0.0835945450 	-0.0849858857 	-0.0852489450 	-0.0846910326 	-0.0852906457
-0.0846199202 	-0.0844539082 	-0.0862690392 	-0.0853354381 	-0.0865961977
-0.0841059938 	-0.0854028969 	-0.0866680954 	-0.0850995590 	-0.0862457200
-0.0848508804 	-0.0864183132 	-0.0865890424 	-0.0851504852 	-0.0867655160
-0.0872542115 	-0.0872451015 	-0.0874563673 	-0.0865985548 	-0.0873646346
-0.0866683084 	-0.0865943448 	-0.0877304695 	-0.0859595411 	-0.0872557623
-0.0874529896 	-0.0879124706 	-0.0879910533 	-0.0872450372 	-0.0890239383
-0.0863370106 	-0.0870452790 	-0.0873355601 	-0.0865551207 	-0.0879690499
0.0030657724 	0.0024110388 	0.0015556090 	0.0035165159 	0.0015198364
0.0031491634 	0.0027587620 	0.0018321070 	0.0033493784 	0.0019006501
0.0022293598 	0.0012604297 	0.0016721458 	0.0019021520 	0.0012837413
0.0013778434 	0.0013673843 	0.0005898002 	0.0010730761 	0.0006002719
0.0023937668 	0.0028635606 	0.0009789062 	0.0015679128 	0.0009909121
0.0017587745 	0.0015830866 	0.0005635375 	0.0020711411 	0.0006749956
0.0009411890 	0.0013899421 	0.0004616473 	0.0014783589 	0.0001740855
0.0014966261 	0.0017143038 	0.0013989208 	0.0014593238 	0.0013110122
0.0011977358 	0.0005685979 	0.0003313321 	0.0011982911 	0.0008828377
0.0010741381 	0.0005139548 	0.0006870783 	0.0020237638 	0.0007368641
0.0009588346 	0.0012453430 	0.0016139250 	0.0015011229 	0.0015039954
0.0016634975 	0.0024037083 	0.0018191018 	0.0018256399 	0.0019796393
0.0017426606 	0.0005164520 	0.0010428120 	0.0011553966 	0.0001921667
0.0009440211 	0.0007859364 	0.0007153495 	0.0010350510 	0.0006162308
0.0008207924 	0.0006033955 	0.0011704262 	0.0007937295 	0.0010970152
0.0005112317 	0.0000555110 	0.0003597241 	-0.0001812889 	-0.0001369778
0.0015177784 	0.0011869867 	0.0007112549 	0.0017338775 	0.0011148324
0.0000000000 	0.0001921905 	0.0000000000 	0.0000511396 	0.0000858211
-0.0001247028 	-0.0001019540 	-0.0004285357 	0.0000191832 	-0.0003955828
-0.0009371608 	-0.0012941814 	-0.0008867524 	-0.0014640389 	-0.0010203616
-0.0003538751 	-0.0003719660 	-0.0004899620 	-0.0005110180 	-0.0004731459
0.0003505625 	0.0000000000 	0.0002802520 	-0.0001629974 	0.0000000000
0.0003761468 	0.0002578529 	0.0000561905 	0.0000000000 	0.0004219317
-0.0005992738 	-0.0001991617 	-0.0002852453 	0.0000675014 	0.0006420106
-0.0010351017 	-0.0008383558 	-0.0001308160 	-0.0010849178 	-0.0006983803
-0.0017662777 	-0.0016801112 	-0.0004895630 	-0.0012687167 	-0.0010884220
-0.0020635741 	-0.0014152036 	-0.0011685696 	-0.0017034158 	-0.0009601760
-0.0006823389 	-0.0008979564 	-0.0006662078 	-0.0008119533 	-0.0005147417
-0.0024220216 	-0.0020914452 	-0.0018914598 	-0.0018879203 	-0.0017479298
-0.0018000161 	-0.0024684508 	-0.0015631350 	-0.0027536805 	-0.0016097777
-0.0018469852 	-0.0014622588 	-0.0018711240 	-0.0025924597 	-0.0017935016
-0.0023654778 	-0.0034015349 	-0.0019284765 	-0.0030745144 	-0.0018924855
-0.0034317105 	-0.0040248581 	-0.0026702676 	-0.0031728133 	-0.0031275395
-0.0021815440 	-0.0027448714 	-0.0009669207 	-0.0028175953 	-0.0016898274
-0.0026541825 	-0.0030366825 	-0.0019765911 	-0.0028953562 	-0.0019199720
-0.0038379174 	-0.0043027501 	-0.0027426620 	-0.0034580423 	-0.0033666925
-0.0046979937 	-0.0039448138 	-0.0032757618 	-0.0040183733 	-0.0031464098
-0.0038534461 	-0.0040309416 	-0.0035501735 	-0.0046141493 	-0.0040727910
-0.0036408608 	-0.0038744081 	-0.0029954083 	-0.0034218827 	-0.0026806249
-0.0031307616 	-0.0041486439 	-0.0025727730 	-0.0029671690 	-0.0030920900
-0.0039426303 	-0.0043122599 	-0.0030004228 	-0.0042741634 	-0.0032651962
-0.0025986144 	-0.0027103975 	-0.0020423896 	-0.0025349715 	-0.0026807700
-0.0016559078 	-0.0027840477 	-0.0007303452 	-0.0022562569 	-0.0012966881
-0.0027931854 	-0.0034120076 	-0.0022648875 	-0.0030719047 	-0.0027349942
-0.0033550680 	-0.0043420882 	-0.0031713268 	-0.0031463537 	-0.0026117106
-0.0029359419 	-0.0040752769 	-0.0019200180 	-0.0032735798 	-0.0023596869
-0.0038660314 	-0.0040330152 	-0.0027403624 	-0.0038259936 	-0.0033393418
-0.0039993048 	-0.0042611063 	-0.0016595140 	-0.0035444939 	-0.0026291406
-0.0043663564 	-0.0046437104 	-0.0031304408 	-0.0040283402 	-0.0035126083
-0.0049011669 	-0.0048809342 	-0.0036533730 	-0.0042470468 	-0.0038282114
-0.0047110989 	-0.0052365383 	-0.0035566362 	-0.0053959040 	-0.0033092042
-0.0048548775 	-0.0055283916 	-0.0040749549 	-0.0054415227 	-0.0040908422
-0.0049416719 	-0.0054704355 	-0.0036650158 	-0.0048954522 	-0.0038093550
-0.0054170122 	-0.0059045761 	-0.0047424625 	-0.0055582884 	-0.0041032812
-0.0060817067 	-0.0068445919 	-0.0045075707 	-0.0063359416 	-0.0045344171
-0.0061735979 	-0.0068658811 	-0.0049540540 	-0.0059078127 	-0.0047794151
-0.0062243537 	-0.0064008410 	-0.0047976054 	-0.0064739570 	-0.0053041093
-0.0056347814 	-0.0062383594 	-0.0047964755 	-0.0056186592 	-0.0045456953
-0.0052500789 	-0.0058646598 	-0.0033634959 	-0.0053785298 	-0.0035759796
-0.0049673732 	-0.0057443086 	-0.0036099690 	-0.0050224029 	-0.0037804401
-0.0054912831 	-0.0065866672 	-0.0045842105 	-0.0054225245 	-0.0043029861
-0.0050535873 	-0.0060508067 	-0.0042721728 	-0.0055837055 	-0.0034620662
-0.0055122673 	-0.0057607679 	-0.0035328363 	-0.0054256179 	-0.0031698958
-0.0052536511 	-0.0066416914 	-0.0049208824 	-0.0059479612 	-0.0040292565
-0.0060741503 	-0.0066391558 	-0.0043266580 	-0.0058937595 	-0.0044240200
-0.0054919445 	-0.0070159609 	-0.0042629402 	-0.0057332003 	-0.0041197868
-0.0044112653 	-0.0060813527 	-0.0040210635 	-0.0057885347 	-0.0042700387
-0.0049963731 	-0.0064390624 	-0.0050145100 	-0.0059178713 	-0.0049026919
-0.0051731783 	-0.0068905651 	-0.0040677444 	-0.0059903922 	-0.0044932671
-0.0054930924 	-0.0064410564 	-0.0038050578 	-0.0061739976 	-0.0041209922
-0.0053158430 	-0.0067674860 	-0.0043960007 	-0.0053465534 	-0.0044975049
-0.0057217862 	-0.0070498654 	-0.0043809185 	-0.0059192544 	-0.0045995587
-0.0048568713 	-0.0065350133 	-0.0045610251 	-0.0059094781 	-0.0042586011
-0.0057228859 	-0.0067186068 	-0.0039064637 	-0.0058246705 	-0.0038970819
-0.0055398441 	-0.0066180468 	-0.0040536851 	-0.0054406858 	-0.0042639528
-0.0053973158 	-0.0066705912 	-0.0038818866 	-0.0051658465 	-0.0041243679
-0.0047255748 	-0.0070113820 	-0.0037097126 	-0.0046901156 	-0.0044396771
-0.0056284115 	-0.0070006395 	-0.0045321280 	-0.0058917345 	-0.0041278646
-0.0052518350 	-0.0064220947 	-0.0037772038 	-0.0058470303 	-0.0041602235
-0.0059294752 	-0.0075601818 	-0.0051702410 	-0.0061660390 	-0.0052566813
-0.0068932255 	-0.0079343813 	-0.0050255461 	-0.0061194987 	-0.0055139713
-0.0060791331 	-0.0072098121 	-0.0046630437 	-0.0061445002 	-0.0053805889
-0.0073072564 	-0.0083668766 	-0.0055551546 	-0.0065270457 	-0.0057035721
-0.0068182633 	-0.0084689255 	-0.0055952561 	-0.0072226432 	-0.0055439468
0.1464727248 	0.1441816671 	0.1476589404 	0.1468695552 	0.1482964953
0.1462111846 	0.1448284672 	0.1482571116 	0.1463973174 	0.1482481007
0.1471322149 	0.1450698962 	0.1485787276 	0.1468036698 	0.1484154878
0.1458888622 	0.1445511314 	0.1481783705 	0.1465602972 	0.1482948892
0.1469166834 	0.1449907957 	0.1486725989 	0.1470907690 	0.1488317971
0.1465675857 	0.1444055910 	0.1482079668 	0.1465882130 	0.1476351922
0.1471677255 	0.1446221899 	0.1489757279 	0.1465093308 	0.1476316744
0.1469033667 	0.1453072434 	0.1481025126 	0.1472796509 	0.1480890600
0.1456038790 	0.1433909130 	0.1469405050 	0.1459411748 	0.1466643981
0.1453207480 	0.1438394282 	0.1475798513 	0.1464038739 	0.1469211473
0.1465166322 	0.1453037369 	0.1484452531 	0.1470804134 	0.1488863648
0.1474201661 	0.1442496495 	0.1490523552 	0.1465402792 	0.1482266400
0.1471058900 	0.1450848423 	0.1490822213 	0.1477670182 	0.1484314759
0.1468121511 	0.1438840924 	0.1473481742 	0.1463217750 	0.1474048494
0.1465264928 	0.1441298079 	0.1483405743 	0.1467106130 	0.1488181434
0.1478383042 	0.1451672457 	0.1498830259 	0.1475163684 	0.1493302907
0.1466553873 	0.1445912332 	0.1484535776 	0.1471462985 	0.1488336518
0.1463061502 	0.1434973021 	0.1480113403 	0.1459425842 	0.1477865816
0.1470652817 	0.1445118717 	0.1486202290 	0.1465724735 	0.1481938771
0.1475364167 	0.1445309914 	0.1481118087 	0.1469416866 	0.1486610988
0.1480121071 	0.1448448784 	0.1490342095 	0.1476747258 	0.1489008725
0.1469357992 	0.1441036775 	0.1478372087 	0.1469214122 	0.1478745819
0.1464298851 	0.1440153487 	0.1478513381 	0.1464363290 	0.1472203379
0.1458785494 	0.1436569934 	0.1478031607 	0.1462069033 	0.1480105915
0.1470172074 	0.1433442484 	0.1487816256 	0.1468397615 	0.1482340673
0.1468922155 	0.1441882275 	0.1481381335 	0.1469543185 	0.1482645309
0.1477170243 	0.1442217897 	0.1485283208 	0.1466498785 	0.1479360942
0.1465196651 	0.1436464625 	0.1484372248 	0.1459458148 	0.1475299567
0.1454228484 	0.1433273196 	0.1485623931 	0.1465488035 	0.1484901409
0.1464980114 	0.1434168188 	0.1471232976 	0.1461957093 	0.1475286601
0.1461112995 	0.1434177150 	0.1474145241 	0.1457133044 	0.1477019199
0.1459567149 	0.1427482280 	0.1479156883 	0.1458740123 	0.1468376224
0.0421565961 	0.0388537387 	0.0438471116 	0.0421997949 	0.0434937036
0.0426676121 	0.0390797386 	0.0437539317 	0.0425881511 	0.0437014726
0.0414610001 	0.0385794854 	0.0433021522 	0.0418964076 	0.0430793583
0.0419815095 	0.0376923612 	0.0432309192 	0.0416506662 	0.0425223739
0.0418600759 	0.0381943708 	0.0424727431 	0.0424038632 	0.0425731708
0.0412601476 	0.0376374655 	0.0430257962 	0.0412791825 	0.0423869248
0.0411744048 	0.0377236043 	0.0436448981 	0.0411401292 	0.0424102762
0.0418038985 	0.0379372808 	0.0436436596 	0.0413778262 	0.0423160850
0.0413558051 	0.0372991336 	0.0427271556 	0.0416268182 	0.0419358927
0.0414592717 	0.0381318237 	0.0435938527 	0.0418897378 	0.0423776883
0.0416434857 	0.0376639118 	0.0428427532 	0.0417409019 	0.0422629426
0.0407226379 	0.0377792706 	0.0432737303 	0.0417667857 	0.0423836012
0.0413106958 	0.0362560433 	0.0430315560 	0.0409833373 	0.0420931648
0.0423732593 	0.0378190361 	0.0442508080 	0.0417422418 	0.0430378942
0.0423007993 	0.0376859057 	0.0440021548 	0.0419781672 	0.0427843101
0.1459765055 	0.1412867514 	0.1481009230 	0.1462194702 	0.1476462841
0.1453262892 	0.1410185015 	0.1467087902 	0.1455131032 	0.1459163442
0.1457404624 	0.1411849693 	0.1471452661 	0.1449623330 	0.1462370182
0.1447100790 	0.1408432054 	0.1465508203 	0.1450829104 	0.1458604923
0.1450000673 	0.1408542991 	0.1466058903 	0.1453697177 	0.1466680847
0.1449347468 	0.1408770108 	0.1472675466 	0.1458429783 	0.1460463579
0.1458720443 	0.1418205753 	0.1478927070 	0.1460402576 	0.1473823257
0.1465359772 	0.1420259629 	0.1487569705 	0.1466821403 	0.1472410547
0.1473704950 	0.1422512312 	0.1486651239 	0.1469486661 	0.1471253673
0.1462836978 	0.1420842291 	0.1475701383 	0.1468117545 	0.1469521762
0.1466031263 	0.1412610083 	0.1474508918 	0.1462104159 	0.1465420537
0.1482023744 	0.1426850918 	0.1494663791 	0.1479721228 	0.1486170962
0.1477230944 	0.1427909319 	0.1494423483 	0.1480876432 	0.1478510546
0.1469011650 	0.1420878077 	0.1491400419 	0.1470034543 	0.1475903461
0.1461439976 	0.1419985480 	0.1483027023 	0.1467543205 	0.1475706797
0.1479970932 	0.1425755866 	0.1497821841 	0.1468931632 	0.1478363652
0.0437913568 	0.0378330268 	0.0442642387 	0.0426988529 	0.0432497015
0.0440986836 	0.0384124978 	0.0448200093 	0.0428738437 	0.0445148929
0.0461743972 	0.0395894697 	0.0459886900 	0.0445656972 	0.0454381712
0.0456234670 	0.0397569273 	0.0456079022 	0.0448075169 	0.0449074194
0.0451218139 	0.0393339735 	0.0454603987 	0.0441371268 	0.0454855663
0.0457844400 	0.0396813575 	0.0462056460 	0.0448372885 	0.0456286722
0.0451259601 	0.0389880521 	0.0454736807 	0.0449215887 	0.0449835558
0.0455414078 	0.0387544974 	0.0455600539 	0.0445518625 	0.0449316588
0.0453248764 	0.0392186183 	0.0456988724 	0.0440050369 	0.0446383773
0.0456884871 	0.0399189961 	0.0462734731 	0.0448202573 	0.0456282112
0.0458263516 	0.0391276959 	0.0457909103 	0.0443675719 	0.0445801619
0.0462294838 	0.0391282125 	0.0458309604 	0.0445889905 	0.0448998769
0.0461667657 	0.0390731248 	0.0459337573 	0.0449356113 	0.0448672393
0.0464167579 	0.0394595884 	0.0460656645 	0.0450459504 	0.0450003420
0.0464684598 	0.0390190678 	0.0452457445 	0.0450840822 	0.0440441815
0.0460942292 	0.0391658963 	0.0456229743 	0.0444572746 	0.0449341291
0.0452378562 	0.0395553337 	0.0462896371 	0.0445838560 	0.0440457727
0.0453142181 	0.0381609198 	0.0439159081 	0.0438557775 	0.0433320798
0.0462747347 	0.0383895013 	0.0450591689 	0.0443341314 	0.0445201786
0.0453527998 	0.0388879038 	0.0445527265 	0.0441440791 	0.0435817743
0.0461033371 	0.0390266348 	0.0461219790 	0.0444092021 	0.0446609017
0.0464966865 	0.0396885068 	0.0463143195 	0.0457534686 	0.0446598083
0.0462024226 	0.0394718069 	0.0448806234 	0.0450198159 	0.0443501547
0.0474846073 	0.0395734219 	0.0455009187 	0.0462671660 	0.0449998337
0.0478072733 	0.0390840944 	0.0456479395 	0.0461043370 	0.0445914092
0.0476918970 	0.0392420296 	0.0458764453 	0.0462093677 	0.0445349662
0.0481392387 	0.0400984611 	0.0461862609 	0.0460827206 	0.0455088180
0.0485484639 	0.0398376991 	0.0467265824 	0.0473176474 	0.0458568920
0.0483187365 	0.0402826303 	0.0468341784 	0.0474299894 	0.0451606663
0.0486795073 	0.0400796868 	0.0470176880 	0.0464746224 	0.0456916870
0.0489543546 	0.0413239665 	0.0464902621 	0.0478493243 	0.0453856332
0.0498859100 	0.0411430405 	0.0471811236 	0.0483747877 	0.0461069903
0.0501227414 	0.0416551247 	0.0474390651 	0.0476961883 	0.0465835641
0.0504338420 	0.0413242045 	0.0479352575 	0.0483878808 	0.0469281329
0.0509204720 	0.0422939297 	0.0483196731 	0.0487123328 	0.0474307987
0.0502803665 	0.0423601914 	0.0482936964 	0.0499237425 	0.0474261989
0.0506768911 	0.0419824064 	0.0488694881 	0.0500810961 	0.0476777112
0.0523923953 	0.0427479279 	0.0490999937 	0.0499695583 	0.0482293436
0.0515664288 	0.0434687680 	0.0493461171 	0.0506494549 	0.0475429831
0.0512408747 	0.0432844904 	0.0498352862 	0.0511276366 	0.0482197661
0.0516080807 	0.0438320825 	0.0497250829 	0.0509039055 	0.0486039196
0.0512005891 	0.0430314903 	0.0483515810 	0.0503752976 	0.0487095901
0.0522157130 	0.0439388967 	0.0494930998 	0.0509313582 	0.0488980992
0.0516133763 	0.0435740338 	0.0487632415 	0.0510924280 	0.0484425690
0.0517560833 	0.0427173036 	0.0487794741 	0.0506061995 	0.0480448179
0.0508190987 	0.0426118715 	0.0492247125 	0.0507469603 	0.0480608291
0.0520750907 	0.0432917061 	0.0490496149 	0.0510210186 	0.0477228776
0.0523447540 	0.0440464885 	0.0504593665 	0.0516575923 	0.0485390717
0.0532895666 	0.0447893903 	0.0509800330 	0.0521088756 	0.0492640462
0.0532125043 	0.0452871335 	0.0508574847 	0.0528194807 	0.0500044123
0.0528045847 	0.0448278995 	0.0504008422 	0.0521395799 	0.0495219861
0.0527755978 	0.0448428102 	0.0499435288 	0.0526776753 	0.0492609364
0.0545857773 	0.0457372976 	0.0517597567 	0.0536609635 	0.0505028807
0.0545530471 	0.0460875681 	0.0512746997 	0.0533587994 	0.0506505518
0.0535155347 	0.0455370030 	0.0502549990 	0.0529850835 	0.0493718594
0.0532021192 	0.0458532342 	0.0509206727 	0.0531600216 	0.0501427081
0.0532238944 	0.0448437516 	0.0499861078 	0.0526374986 	0.0496516676
0.0540640245 	0.0457427756 	0.0515049447 	0.0539354918 	0.0503827372
0.0531696209 	0.0455709626 	0.0509389782 	0.0537630019 	0.0495492146
0.0523869527 	0.0442809094 	0.0492026594 	0.0524908401 	0.0484830476
0.0520376780 	0.0443435780 	0.0484334442 	0.0513885360 	0.0481268384
0.0510361176 	0.0435732525 	0.0485831665 	0.0519924127 	0.0482635379
0.0538432516 	0.0453934019 	0.0512920474 	0.0540168506 	0.0503258305
0.0530415639 	0.0454138923 	0.0502870076 	0.0530374508 	0.0494919677
0.0526970690 	0.0448033960 	0.0495217601 	0.0522092258 	0.0485586465
0.0521156997 	0.0447975740 	0.0497813843 	0.0531347842 	0.0496655420
0.0524430594 	0.0445653703 	0.0497041479 	0.0531125955 	0.0491962822
0.0528472297 	0.0450410734 	0.0496670359 	0.0525107021 	0.0485090187
0.0527258399 	0.0448224078 	0.0494814553 	0.0536338454 	0.0489822805
0.0534020064 	0.0449413545 	0.0507324573 	0.0525815795 	0.0498176366
0.0531671127 	0.0453560346 	0.0509452416 	0.0535615209 	0.0497661406
0.0563988551 	0.0476838206 	0.0535042493 	0.0560242630 	0.0532635318
0.0550649348 	0.0470619974 	0.0522967238 	0.0548225020 	0.0510410059
0.0549271854 	0.0458371814 	0.0515063070 	0.0541104086 	0.0513115086
0.0550089770 	0.0470128296 	0.0517756267 	0.0541389977 	0.0516942517
0.0550906220 	0.0463971274 	0.0519444302 	0.0545363899 	0.0520163455
0.0550042543 	0.0471341662 	0.0521550942 	0.0554451035 	0.0515505284
0.0540434647 	0.0465498231 	0.0517370054 	0.0543703887 	0.0509758883
0.0554330245 	0.0471299801 	0.0523699219 	0.0550423095 	0.0519594764
0.0555556222 	0.0479225588 	0.0522157584 	0.0554509891 	0.0519750033
0.0559637831 	0.0482545516 	0.0527652459 	0.0561170863 	0.0527530132
0.0568701960 	0.0479707527 	0.0526643693 	0.0561556293 	0.0524220599
0.0565037002 	0.0484417711 	0.0530748904 	0.0560502200 	0.0532783949
0.0578700890 	0.0486620803 	0.0532210000 	0.0569662988 	0.0535938516
0.0580663282 	0.0494683448 	0.0538744331 	0.0572353056 	0.0534661843
0.0573717320 	0.0497304059 	0.0543336715 	0.0579135115 	0.0537201880
0.0584943634 	0.0517027300 	0.0562219254 	0.0593355786 	0.0557534983
0.0594841271 	0.0519136885 	0.0561437198 	0.0596012378 	0.0559314879
0.0596955152 	0.0528710639 	0.0558093938 	0.0598216838 	0.0566921134
0.0608977332 	0.0522343201 	0.0555474064 	0.0596283743 	0.0557180951
0.0599237959 	0.0508632466 	0.0557727018 	0.0593674044 	0.0565941661
0.0603190048 	0.0531028060 	0.0575395826 	0.0609580769 	0.0563657431
0.0588081537 	0.0518338980 	0.0553906385 	0.0593645942 	0.0557727075
0.0573323918 	0.0504413846 	0.0552928177 	0.0593254264 	0.0551347211
0.0584141379 	0.0515274070 	0.0549988163 	0.0589406759 	0.0557098485
0.0583470593 	0.0504064768 	0.0548734189 	0.0597340527 	0.0557701303
0.0573924699 	0.0507316910 	0.0549209852 	0.0593646256 	0.0546979520
0.0572363541 	0.0501753522 	0.0555888097 	0.0594163390 	0.0553070141
0.0571552995 	0.0502173775 	0.0537405079 	0.0587580458 	0.0547204228
0.0566688854 	0.0503477147 	0.0542948529 	0.0572363506 	0.0539499166
0.0568341343 	0.0496366733 	0.0538663617 	0.0579890954 	0.0532681370
0.0560834197 	0.0498109325 	0.0532230952 	0.0567949757 	0.0540647494
0.0567681147 	0.0502717757 	0.0538076135 	0.0575477237 	0.0527504483
0.0572553661 	0.0517271974 	0.0546444823 	0.0585047824 	0.0542126831
0.0569393866 	0.0512504641 	0.0541481570 	0.0587713276 	0.0538802039
0.0575381057 	0.0518859601 	0.0542735002 	0.0593311736 	0.0549053080
0.0579988468 	0.0526207997 	0.0551884717 	0.0592473278 	0.0554332885
0.0588757198 	0.0523516093 	0.0560912181 	0.0601759133 	0.0559149539
0.0590781208 	0.0528947336 	0.0557543194 	0.0607406693 	0.0559802335
0.0584342529 	0.0536735824 	0.0560865774 	0.0611141145 	0.0559441589
0.0578335187 	0.0515637927 	0.0544653464 	0.0601072016 	0.0550607526
0.0570730001 	0.0516990283 	0.0549371288 	0.0600104041 	0.0551324313
0.0588490414 	0.0528172390 	0.0562006144 	0.0606376423 	0.0558168590
0.0599410650 	0.0522379142 	0.0558380400 	0.0613025107 	0.0560246235
-0.0359386542 	-0.0423354584 	-0.0384078085 	-0.0340202476 	-0.0380016748
-0.0370047806 	-0.0423117321 	-0.0390908518 	-0.0344642233 	-0.0396047985
-0.0391826063 	-0.0448759324 	-0.0409084481 	-0.0360652504 	-0.0409629235
-0.0378819893 	-0.0434387591 	-0.0402230856 	-0.0354663996 	-0.0408262807
-0.0353926563 	-0.0418442538 	-0.0382394505 	-0.0331913312 	-0.0382178225
-0.0382244185 	-0.0427746859 	-0.0403661610 	-0.0349918189 	-0.0400451340
-0.0358023373 	-0.0410275536 	-0.0393525872 	-0.0332939915 	-0.0386885252
-0.0351792022 	-0.0396682286 	-0.0374651246 	-0.0319718851 	-0.0372927048
-0.0364377104 	-0.0412177146 	-0.0384961699 	-0.0330317348 	-0.0386442150
-0.0359663389 	-0.0402569306 	-0.0371610911 	-0.0319630751 	-0.0375204622
-0.0357697825 	-0.0398443603 	-0.0378871552 	-0.0317467093 	-0.0370049577
-0.0357903049 	-0.0406143025 	-0.0385362897 	-0.0329159362 	-0.0382890035
